student_id,age,gender,city_type,study_hours_per_day,deep_work_sessions,assignment_completion_rate,attendance_percentage,social_media_hours,doomscrolling_before_sleep,notification_distractions,ai_tool_usage_hours,gaming_hours,stress_level,motivation_level,focus_score,procrastination_index,mental_state,sleep_hours,caffeine_intake,physical_activity_hours,internet_quality,family_support,financial_stress,learning_style,career_goal,productivity_after_midnight,revision_efficiency,burnout_risk,consistency_score,final_exam_score,performance_category
1719,20,Male,Semi-Urban,1.8,4,54,89,2.0,0,59,1.9,1.8,2,8,6.0,2,Burnout,5.7,5,1.0,9,10,5,Reading,Medical,6,4,3,10,71,Medium
1720,19,Male,Semi-Urban,3.5,7,69,58,0.6,0,67,1.6,0.8,2,8,9.0,10,Focused,8.2,3,1.8,3,7,8,Reading,Arts,1,6,2,8,99,High
1721,18,Male,Semi-Urban,4.9,6,48,92,4.5,1,58,0.9,3.7,8,7,7.0,7,Balanced,6.7,1,1.5,7,7,7,Reading,Engineering,4,5,7,8,69,Medium
1722,23,Female,Semi-Urban,5.3,4,59,53,0.4,0,23,0.0,1.5,1,8,1.0,9,Focused,7.0,2,0.0,9,1,10,Visual,Business,9,4,7,9,58,Medium
1723,20,Male,Semi-Urban,6.4,2,75,55,1.9,1,92,0.2,0.0,6,2,7.0,6,Distracted,7.1,7,1.0,1,10,10,Audio,Arts,5,6,7,4,51,Medium
1724,15,Female,Semi-Urban,5.0,1,60,73,1.4,1,8,2.7,3.4,3,8,4.0,3,Distracted,6.5,3,1.7,7,2,8,Reading,Research,2,1,8,4,62,Medium
1725,21,Male,Urban,6.4,2,95,65,2.1,0,35,1.2,4.5,1,1,5.0,5,Distracted,6.0,2,1.2,8,4,3,Visual,Business,2,9,7,5,79,High
1726,23,Female,Semi-Urban,1.1,7,45,58,1.3,1,5,1.5,0.3,4,6,3.0,7,Focused,6.9,4,0.8,3,9,8,Audio,Medical,2,8,8,10,77,High
1727,18,Male,Rural,6.0,6,42,98,4.0,0,26,2.4,3.5,1,3,9.0,1,Burnout,6.0,6,1.3,1,1,5,Audio,Engineering,8,1,3,6,77,High
1728,17,Male,Urban,5.3,4,71,54,3.8,0,18,2.6,1.6,6,9,4.0,4,Focused,6.1,1,1.6,9,7,5,Reading,Business,5,9,10,5,58,Medium
1729,19,Female,Urban,3.4,4,53,82,4.2,1,48,2.2,0.0,9,10,4.0,10,Balanced,6.4,5,0.5,8,3,4,Reading,Arts,10,7,2,1,28,Low
1730,15,Female,Semi-Urban,3.4,7,75,69,2.0,0,84,3.6,0.2,4,8,8.0,6,Burnout,4.5,5,1.1,9,3,4,Audio,Research,9,10,2,9,80,High
1731,15,Male,Rural,2.1,7,44,58,3.1,0,44,0.9,5.6,2,3,5.0,1,Balanced,6.1,1,0.9,7,7,10,Audio,Research,5,10,6,3,57,Medium
1732,23,Female,Urban,4.5,7,79,88,,1,29,1.4,3.3,1,1,6.0,8,Distracted,8.1,6,0.6,1,9,9,Practical,Research,7,1,10,2,40,Low
1733,17,Male,Semi-Urban,6.4,1,72,79,3.6,0,13,2.2,1.9,2,10,5.0,5,Burnout,4.6,5,0.0,5,4,7,Audio,Medical,7,4,10,2,62,Medium
1734,18,Male,Rural,3.8,6,49,71,3.4,1,49,3.1,1.2,5,5,4.0,9,Balanced,6.3,2,1.3,9,7,9,Practical,Arts,4,3,10,8,39,Low
1735,16,Male,Rural,3.7,3,50,69,1.7,1,21,1.6,1.2,3,8,6.0,1,Burnout,7.6,0,0.8,4,8,9,Practical,Arts,7,7,2,2,56,Medium
1736,16,Male,Semi-Urban,5.7,3,78,54,2.5,1,47,1.8,2.5,3,7,10.0,1,Burnout,5.5,2,2.6,1,6,6,Reading,Medical,5,7,5,8,85,High
1737,21,Female,Rural,5.4,3,77,70,2.2,1,62,2.6,1.1,10,4,3.0,7,Focused,6.5,1,0.5,10,2,6,Audio,Engineering,3,8,3,2,39,Low
1738,23,Male,Rural,5.1,1,55,57,2.8,1,5,1.5,2.2,5,5,3.0,8,Distracted,8.7,3,0.0,2,5,4,Audio,Engineering,10,9,4,8,58,Medium
1739,20,Male,Urban,6.1,2,61,53,3.1,0,105,2.8,0.6,1,8,1.0,5,Focused,4.9,7,1.1,9,6,7,Audio,Engineering,7,2,5,2,37,Low
1740,18,Female,Rural,2.6,2,45,60,2.7,0,51,0.0,1.5,7,9,1.0,4,Balanced,5.6,2,2.2,5,5,10,Visual,Arts,10,2,5,4,20,Low
1741,17,Male,Urban,7.1,0,70,91,2.8,1,16,0.8,0.6,4,8,3.0,9,Burnout,6.7,4,1.0,2,8,2,Visual,Research,8,6,7,6,53,Medium
1742,23,Male,Urban,4.4,5,53,75,0.8,0,96,1.4,3.2,2,3,9.0,5,Distracted,7.2,1,1.2,8,3,1,Reading,Medical,8,9,8,1,53,Medium
1743,22,Female,Rural,3.3,4,68,93,3.9,0,107,1.3,4.8,7,7,2.0,3,Distracted,8.0,0,1.1,8,9,7,Visual,Research,3,1,4,10,63,Medium
1744,17,Male,Rural,4.0,2,81,84,,0,95,1.4,0.1,9,9,9.0,10,Focused,6.4,1,1.0,3,4,6,Audio,Engineering,1,3,5,4,68,Medium
1745,22,Male,Semi-Urban,5.3,1,52,82,2.6,0,30,2.9,2.1,5,8,8.0,10,Balanced,7.5,3,0.4,9,3,8,Audio,Engineering,5,5,8,6,49,Low
1746,15,Male,Urban,3.1,3,98,94,5.1,0,62,1.6,3.0,5,4,4.0,9,Burnout,8.0,6,1.6,6,9,4,Practical,Engineering,10,6,10,7,33,Low
1747,15,Male,Semi-Urban,4.7,0,58,58,3.8,1,9,1.4,0.9,3,5,6.0,7,Distracted,7.3,1,1.4,7,7,3,Practical,Arts,8,1,4,3,39,Low
1748,23,Male,Urban,3.7,2,43,73,3.6,0,85,2.1,6.1,6,6,3.0,5,Burnout,9.1,4,0.0,5,7,8,Audio,Research,4,2,5,7,23,Low
1749,18,Female,Semi-Urban,3.8,0,80,63,2.1,0,76,2.3,1.4,4,1,1.0,3,Focused,8.4,4,1.1,4,4,6,Audio,Medical,9,9,8,1,49,Low
1750,16,Female,Urban,2.9,1,41,82,1.5,1,109,2.7,2.6,5,8,8.0,6,Distracted,8.9,7,0.2,1,8,9,Visual,Research,1,7,5,8,59,Medium
1751,22,Male,Rural,2.7,5,64,63,0.1,0,82,0.4,0.8,9,5,7.0,10,Burnout,9.0,6,0.6,4,3,4,Audio,Business,9,5,6,4,24,Low
1752,15,Female,Semi-Urban,4.9,5,91,75,0.0,1,100,3.7,0.0,8,1,9.0,8,Burnout,5.1,6,0.6,6,2,10,Reading,Medical,4,2,9,9,47,Low
1753,22,Female,Semi-Urban,4.5,2,67,53,3.7,0,20,1.7,3.0,10,2,2.0,4,Burnout,6.5,2,0.4,5,1,6,Reading,Medical,8,5,3,3,33,Low
1754,16,Male,Urban,3.4,0,59,77,0.0,0,54,1.4,0.0,1,3,7.0,10,Burnout,7.6,5,0.5,1,8,8,Practical,Engineering,9,10,6,3,51,Medium
1755,22,Female,Semi-Urban,4.3,2,79,62,2.4,0,24,1.4,5.5,5,9,6.0,2,Distracted,8.4,3,1.3,9,1,9,Visual,Arts,10,1,1,4,76,High
1756,20,Female,Rural,3.9,6,54,95,2.0,1,39,0.0,1.1,3,6,2.0,9,Distracted,7.9,1,0.7,1,1,2,Reading,Business,10,3,2,4,47,Low
1757,16,Male,Urban,3.8,7,68,91,1.2,1,111,0.7,2.3,3,2,8.0,6,Balanced,4.5,6,2.2,1,7,4,Visual,Research,7,4,4,4,61,Medium
1758,16,Male,Rural,4.0,5,75,70,2.4,1,53,2.5,0.5,8,7,10.0,8,Distracted,6.7,5,1.3,2,1,8,Visual,Business,4,8,2,3,45,Low
1759,23,Male,Rural,4.6,0,68,83,0.2,1,84,0.0,3.1,7,5,10.0,8,Focused,5.8,4,0.2,10,6,5,Audio,Research,8,4,9,5,57,Medium
1760,22,Male,Rural,3.4,5,48,86,2.7,0,6,1.6,0.8,9,8,6.0,5,Burnout,6.8,7,0.0,5,6,9,Practical,Medical,1,4,5,9,54,Medium
1761,19,Female,Semi-Urban,3.6,3,99,68,2.7,1,56,1.1,0.3,10,8,10.0,6,Burnout,7.9,6,0.0,3,4,6,Reading,Research,6,6,2,8,62,Medium
1762,18,Male,Rural,2.3,4,86,84,2.2,1,33,0.1,0.4,5,9,8.0,10,Burnout,5.5,3,0.0,9,3,6,Reading,Engineering,7,3,3,3,41,Low
1763,16,Female,Semi-Urban,5.8,3,54,100,4.1,1,16,1.5,1.9,10,5,1.0,2,Balanced,,0,0.9,9,10,5,Visual,Arts,6,10,9,5,57,Medium
1764,19,Female,Semi-Urban,6.5,6,45,64,4.8,0,19,0.5,0.9,8,5,10.0,7,Burnout,5.3,7,0.7,5,9,9,Visual,Medical,8,6,7,7,56,Medium
1765,16,Female,Rural,3.1,7,78,73,1.7,0,49,3.7,2.4,8,6,9.0,3,Distracted,7.2,0,0.3,4,8,6,Reading,Business,7,9,2,7,87,High
1766,21,Female,Semi-Urban,3.9,6,78,57,2.0,0,96,3.1,4.5,9,2,6.0,2,Burnout,5.3,7,0.3,6,5,4,Reading,Research,7,3,10,7,50,Medium
1767,21,Female,Rural,2.6,1,66,70,2.8,1,43,2.7,2.5,4,2,10.0,10,Balanced,6.7,2,2.2,6,3,10,Practical,Business,8,2,4,4,33,Low
1768,21,Male,Urban,1.2,7,79,74,4.8,1,93,1.0,2.7,7,1,6.0,5,Burnout,8.4,6,0.8,8,2,4,Audio,Medical,3,7,8,4,24,Low
1769,23,Female,Urban,6.1,1,86,81,1.8,0,36,0.8,5.3,9,9,6.0,1,Focused,7.7,7,1.1,8,1,10,Audio,Engineering,4,4,1,4,97,High
1770,21,Male,Semi-Urban,5.5,7,91,100,1.6,0,73,1.7,1.0,6,5,7.0,9,Balanced,4.6,7,1.6,9,10,4,Practical,Engineering,1,8,6,6,72,Medium
1771,20,Female,Semi-Urban,2.5,0,78,55,3.5,0,108,2.6,0.7,5,7,6.0,6,Balanced,6.0,6,0.0,8,10,3,Reading,Business,5,1,1,9,73,Medium
1772,18,Male,Urban,3.5,7,69,83,0.7,0,114,1.5,1.1,3,9,1.0,4,Burnout,6.6,3,1.6,10,10,10,Practical,Research,10,1,5,5,55,Medium
1773,17,Female,Urban,6.7,2,62,58,1.9,0,109,1.8,3.5,6,10,7.0,8,Distracted,6.9,4,1.2,10,4,4,Audio,Business,9,9,3,9,87,High
1774,19,Male,Rural,4.4,2,85,53,0.5,0,89,1.9,4.4,2,7,9.0,5,Focused,8.4,4,2.2,1,6,7,Practical,Arts,5,3,6,7,88,High
1775,23,Male,Rural,1.5,4,71,56,3.2,1,81,0.7,1.3,1,5,8.0,10,Focused,7.6,6,1.4,4,6,7,Reading,Engineering,7,3,8,7,47,Low
1776,18,Female,Urban,4.9,1,80,93,4.7,1,92,1.5,1.2,6,8,1.0,5,Focused,5.8,2,0.5,6,9,10,Reading,Business,3,9,9,1,56,Medium
1777,21,Female,Urban,2.4,7,83,51,1.2,0,27,0.7,0.0,5,5,5.0,9,Focused,5.5,6,2.5,7,2,6,Reading,Engineering,9,3,2,8,75,High
1778,22,Female,Rural,7.1,3,40,70,3.9,1,11,4.4,0.0,6,2,5.0,3,Balanced,5.6,4,1.9,10,1,10,Reading,Research,10,2,5,6,37,Low
1779,20,Male,Rural,5.8,6,43,58,2.5,1,48,0.0,0.0,9,4,7.0,9,Focused,5.4,3,1.1,3,7,1,Audio,Medical,7,3,9,6,50,Medium
1780,16,Female,Rural,3.4,6,85,61,4.4,0,13,2.0,2.3,5,6,1.0,8,Distracted,4.6,4,0.9,4,6,10,Audio,Arts,1,3,7,8,38,Low
1781,19,Female,Semi-Urban,4.8,6,66,74,4.1,0,20,3.1,0.0,7,5,7.0,8,Burnout,8.0,2,1.7,4,4,2,Audio,Engineering,7,10,3,10,73,Medium
1782,19,Male,Rural,4.8,0,57,64,6.1,0,83,1.1,3.0,4,8,10.0,4,Distracted,5.8,0,1.3,9,9,7,Visual,Business,9,8,9,9,70,Medium
1783,21,Male,Urban,4.8,1,69,78,2.5,1,40,3.1,0.5,4,7,4.0,3,Distracted,6.7,7,1.2,4,3,6,Visual,Research,9,10,8,4,56,Medium
1784,15,Male,Rural,4.7,7,71,67,2.0,1,82,1.7,3.9,3,4,3.0,8,Burnout,5.7,1,1.5,9,6,1,Reading,Arts,8,10,6,4,49,Low
1785,20,Female,Semi-Urban,4.2,0,68,68,4.7,0,36,1.2,2.1,6,9,6.0,5,Burnout,4.5,3,0.7,1,6,3,Audio,Engineering,5,6,5,3,54,Medium
1786,16,Female,Semi-Urban,5.8,1,75,68,2.9,1,60,1.9,0.7,2,8,6.0,2,Focused,5.5,3,1.8,8,3,9,Reading,Research,5,3,9,2,56,Medium
1787,19,Female,Semi-Urban,4.2,7,80,59,0.4,1,54,0.6,3.5,9,5,,9,Burnout,6.7,1,0.0,4,10,9,Reading,Engineering,5,2,3,8,34,Low
1788,18,Female,Urban,4.0,4,44,94,6.2,0,79,1.2,3.8,5,6,2.0,2,Distracted,5.0,0,0.4,1,4,7,Reading,Research,2,8,8,3,55,Medium
1789,19,Male,Rural,2.9,1,45,54,2.9,1,118,0.0,1.2,2,7,7.0,2,Balanced,5.1,0,1.0,10,7,2,Audio,Engineering,6,4,9,8,61,Medium
1790,19,Male,Urban,5.0,7,60,86,3.5,1,12,0.5,3.5,5,10,9.0,9,Focused,5.1,5,0.7,7,10,10,Reading,Arts,10,6,5,1,66,Medium
1791,17,Male,Rural,3.2,3,54,57,0.0,1,55,0.0,2.3,8,2,5.0,6,Balanced,6.4,3,0.8,5,1,10,Audio,Engineering,4,1,9,3,10,Low
1792,15,Female,Semi-Urban,4.3,7,56,61,2.8,0,28,2.2,5.0,7,2,6.0,5,Burnout,6.0,7,1.2,4,10,6,Reading,Business,6,1,8,4,33,Low
1793,15,Female,Urban,4.4,0,81,87,2.3,0,56,2.0,0.0,10,9,5.0,10,Balanced,7.1,3,0.5,5,8,6,Reading,Research,5,8,1,5,73,Medium
1794,17,Male,Urban,1.4,2,96,51,2.9,1,34,0.0,1.5,4,8,5.0,9,Distracted,4.9,7,1.9,1,2,9,Reading,Arts,9,10,5,10,46,Low
1795,22,Male,Semi-Urban,3.6,0,57,70,4.5,1,65,0.0,1.8,4,10,1.0,1,Focused,6.8,0,1.6,8,7,6,Audio,Arts,10,2,3,4,58,Medium
1796,22,Female,Urban,3.5,2,84,86,1.7,1,17,0.4,2.4,7,1,7.0,1,Balanced,3.9,7,1.1,9,9,4,Practical,Research,5,10,7,6,47,Low
1797,16,Female,Semi-Urban,3.3,7,53,67,3.4,1,106,1.2,2.7,8,5,1.0,8,Burnout,7.6,5,1.1,8,2,1,Practical,Arts,6,6,8,7,28,Low
1798,19,Female,Urban,5.1,0,92,50,4.9,1,116,0.5,2.1,1,9,9.0,10,Balanced,5.8,5,1.4,10,10,2,Reading,Research,7,2,4,4,59,Medium
1799,21,Male,Urban,6.2,5,56,80,2.4,0,112,0.9,1.1,10,2,5.0,9,Balanced,6.0,2,1.6,2,6,3,Reading,Medical,9,3,2,3,45,Low
1800,20,Female,Urban,5.9,1,70,56,2.9,0,67,1.2,4.1,8,3,7.0,6,Distracted,6.3,1,1.8,1,5,6,Visual,Arts,2,10,6,6,48,Low
1801,18,Male,Semi-Urban,3.9,4,45,96,2.7,1,88,3.5,1.8,6,1,2.0,6,Balanced,6.7,2,1.9,3,3,1,Visual,Medical,4,8,7,7,44,Low
1802,19,Female,Rural,5.2,5,89,50,1.8,1,81,1.9,1.4,7,6,9.0,10,Focused,5.9,5,0.7,10,6,7,Visual,Arts,8,4,5,4,62,Medium
1803,19,Male,Urban,2.8,0,42,69,1.0,0,109,0.4,1.6,9,3,6.0,10,Distracted,6.3,1,1.8,1,9,1,Audio,Medical,1,8,1,8,58,Medium
1804,17,Female,Urban,3.4,6,65,52,3.4,0,114,0.4,0.0,9,3,3.0,9,Balanced,8.4,0,0.0,9,6,5,Practical,Research,10,3,3,2,32,Low
1805,20,Female,Rural,8.2,7,82,73,1.6,1,116,1.2,1.5,6,10,9.0,2,Burnout,4.6,5,0.4,2,3,4,Audio,Medical,7,1,6,7,73,Medium
1806,19,Female,Urban,5.0,2,84,98,2.7,0,109,0.7,3.1,7,6,7.0,5,Balanced,6.9,1,0.0,5,9,4,Practical,Business,8,3,6,8,75,High
1807,21,Male,Rural,2.3,5,98,55,2.3,0,94,2.4,2.1,10,8,8.0,9,Distracted,7.2,1,0.3,9,9,8,Audio,Business,7,1,9,10,46,Low
1808,16,Male,Urban,3.7,7,79,67,2.3,0,43,2.3,0.0,9,7,4.0,7,Burnout,7.5,5,1.6,9,5,7,Audio,Medical,8,5,1,4,45,Low
1809,16,Female,Semi-Urban,3.7,7,55,87,4.0,1,54,0.0,0.6,6,4,10.0,9,Burnout,6.6,5,0.1,10,5,3,Reading,Research,3,7,3,10,63,Medium
1810,18,Male,Semi-Urban,1.4,2,65,96,5.7,0,83,0.0,0.0,9,6,5.0,1,Balanced,8.2,7,0.0,1,8,8,Audio,Arts,5,6,2,1,51,Medium
1811,16,Male,Rural,3.0,7,78,68,2.5,1,19,1.8,2.5,10,4,3.0,1,Balanced,,6,0.0,7,8,3,Audio,Business,6,4,3,4,64,Medium
1812,21,Female,Rural,3.0,0,66,84,0.1,1,22,3.1,1.1,1,3,3.0,4,Focused,6.1,5,0.0,6,3,5,Practical,Research,2,4,3,3,77,High
1813,19,Male,Urban,3.5,5,73,75,0.3,0,84,2.7,1.9,2,2,2.0,5,Distracted,6.8,3,1.1,3,3,10,Practical,Engineering,3,1,8,2,30,Low
1814,21,Female,Rural,4.2,0,60,97,2.9,1,62,2.4,4.0,5,4,4.0,9,Burnout,6.4,4,0.6,7,8,8,Reading,Medical,9,5,2,6,43,Low
1815,21,Female,Urban,3.9,3,76,80,4.0,0,69,0.4,0.9,4,2,4.0,7,Distracted,6.0,0,0.9,5,10,9,Visual,Medical,7,3,2,9,59,Medium
1816,17,Male,Urban,6.9,6,83,82,2.8,0,30,0.0,1.4,9,6,9.0,2,Distracted,6.2,2,1.0,5,6,3,Practical,Engineering,9,2,2,5,94,High
1817,20,Female,Rural,3.2,3,93,56,1.9,1,37,0.9,1.4,3,2,3.0,3,Focused,5.5,6,0.6,3,10,7,Visual,Arts,1,8,10,7,55,Medium
1818,22,Male,Semi-Urban,5.8,0,64,66,0.9,0,99,2.1,4.7,8,5,1.0,3,Balanced,5.7,5,1.2,4,10,9,Practical,Medical,7,7,8,3,32,Low
1819,19,Female,Semi-Urban,3.0,7,52,60,3.0,0,76,1.6,2.2,10,8,8.0,3,Focused,7.9,3,1.3,1,7,3,Reading,Research,2,10,5,1,84,High
1820,19,Male,Rural,4.2,5,65,75,3.0,1,65,1.6,3.8,4,8,5.0,8,Balanced,5.9,1,1.7,2,7,10,Reading,Medical,4,2,1,5,55,Medium
1821,16,Female,Semi-Urban,4.4,5,46,75,5.6,1,27,0.0,3.4,10,3,9.0,8,Burnout,3.8,0,0.8,3,7,3,Practical,Arts,6,8,2,8,41,Low
1822,21,Male,Rural,5.6,1,77,79,1.9,1,49,2.2,0.4,4,1,5.0,7,Distracted,6.4,6,1.7,3,4,5,Reading,Arts,6,6,1,8,64,Medium
1823,22,Female,Rural,5.0,4,88,72,5.6,1,26,3.0,2.6,4,4,9.0,8,Distracted,7.9,6,1.8,3,1,9,Audio,Engineering,8,1,2,1,26,Low
1824,23,Female,Urban,5.5,3,63,63,2.1,1,38,0.8,3.2,10,2,7.0,10,Focused,7.4,5,0.3,8,10,3,Audio,Arts,5,5,10,9,47,Low
1825,18,Male,Urban,5.1,2,40,59,2.2,0,5,1.7,5.8,1,9,4.0,2,Balanced,6.5,3,1.4,6,6,7,Practical,Engineering,9,9,4,9,75,High
1826,22,Female,Semi-Urban,1.5,6,70,75,1.6,0,8,1.3,3.5,10,10,5.0,5,Distracted,7.4,4,1.4,9,9,7,Reading,Research,10,3,4,4,58,Medium
1827,23,Female,Rural,5.0,0,65,94,4.8,0,56,0.0,3.2,3,7,1.0,9,Balanced,7.2,6,0.9,6,6,8,Visual,Research,8,4,6,9,54,Medium
1828,21,Male,Rural,7.0,1,40,76,3.6,0,85,0.4,2.4,1,7,7.0,8,Balanced,5.6,5,1.3,10,5,10,Reading,Business,3,9,1,3,69,Medium
1829,21,Male,Rural,5.0,4,61,93,0.0,1,63,0.5,0.0,5,9,3.0,8,Balanced,7.1,0,0.7,6,6,5,Reading,Research,7,7,7,3,39,Low
1830,23,Male,Rural,4.4,7,89,86,1.0,0,42,1.7,1.9,4,3,4.0,1,Distracted,6.7,4,1.1,10,9,3,Practical,Arts,10,2,5,2,79,High
1831,23,Female,Semi-Urban,2.8,0,87,90,2.5,0,50,0.8,3.0,3,7,9.0,7,Balanced,6.4,2,0.5,6,8,7,Audio,Business,1,8,9,10,81,High
1832,16,Female,Semi-Urban,4.1,3,53,72,3.1,1,71,0.6,3.8,5,3,1.0,3,Burnout,6.2,4,0.0,4,6,2,Practical,Arts,4,9,5,8,56,Medium
1833,21,Female,Semi-Urban,1.6,6,41,57,1.8,1,41,0.9,1.2,6,1,10.0,9,Burnout,6.1,5,0.4,7,4,8,Reading,Arts,2,1,1,2,7,Low
1834,17,Male,Urban,4.0,7,79,88,4.0,0,88,1.3,1.5,6,3,3.0,2,Balanced,5.5,4,0.9,7,7,6,Practical,Engineering,10,6,7,8,74,Medium
1835,19,Female,Urban,4.6,6,94,87,4.3,1,15,2.2,0.7,10,7,4.0,4,Distracted,7.4,7,0.9,4,10,8,Reading,Engineering,5,8,9,4,54,Medium
1836,21,Female,Semi-Urban,4.4,6,90,66,0.5,0,59,1.4,1.2,9,6,10.0,9,Burnout,10.0,7,0.2,3,5,5,Practical,Engineering,10,8,7,2,65,Medium
1837,18,Male,Semi-Urban,4.4,5,48,69,2.5,0,117,0.8,1.7,9,5,4.0,7,Burnout,8.3,4,1.6,3,10,3,Visual,Arts,3,7,2,9,48,Low
1838,18,Female,Urban,5.6,4,63,53,3.1,1,49,0.4,0.8,6,10,6.0,7,Burnout,5.1,4,1.1,8,8,7,Audio,Arts,3,3,2,7,51,Medium
1839,15,Male,Rural,2.9,1,78,86,3.5,0,88,2.3,1.1,9,2,3.0,4,Balanced,7.8,6,0.6,10,7,1,Visual,Arts,8,9,2,1,45,Low
1840,18,Male,Rural,3.3,6,66,88,3.5,1,57,1.6,2.0,10,1,2.0,1,Focused,7.1,0,1.5,3,2,2,Audio,Medical,4,9,3,6,60,Medium
1841,17,Male,Urban,5.6,7,45,95,2.4,1,45,1.0,0.0,3,6,5.0,5,Focused,6.7,5,3.7,4,9,7,Visual,Medical,8,4,3,1,75,High
1842,18,Female,Semi-Urban,3.9,4,41,69,0.8,0,79,0.0,0.6,5,6,9.0,10,Burnout,7.3,2,1.4,2,5,9,Reading,Arts,3,6,4,4,34,Low
1843,22,Male,Urban,5.9,4,41,66,3.6,1,72,1.1,2.2,9,4,6.0,2,Focused,5.5,4,0.8,9,6,9,Visual,Medical,6,9,5,1,36,Low
1844,23,Female,Rural,6.0,5,42,68,2.7,1,59,0.0,0.0,5,6,6.0,4,Burnout,6.3,3,0.0,8,10,1,Audio,Engineering,8,2,7,4,29,Low
1845,17,Female,Rural,3.2,2,90,72,0.1,0,58,0.6,0.2,10,10,6.0,3,Burnout,9.3,4,1.4,9,7,8,Audio,Arts,9,1,7,10,58,Medium
1846,17,Male,Semi-Urban,4.9,6,49,73,2.7,1,54,2.0,4.2,10,6,7.0,4,Balanced,6.4,5,1.1,1,5,5,Reading,Engineering,7,8,3,1,68,Medium
1847,19,Female,Semi-Urban,7.0,2,60,58,3.6,0,83,1.6,1.1,7,3,8.0,10,Burnout,5.9,1,2.5,3,6,7,Audio,Arts,4,6,7,7,34,Low
1848,15,Male,Semi-Urban,2.7,0,51,76,2.3,0,91,1.5,2.4,4,8,2.0,1,Balanced,7.5,6,0.0,2,4,6,Visual,Engineering,10,10,5,4,44,Low
1849,17,Male,Semi-Urban,2.4,4,69,88,2.9,1,10,2.2,2.9,4,2,9.0,8,Distracted,,6,0.8,8,1,5,Reading,Research,7,10,6,1,49,Low
1850,20,Female,Urban,5.1,2,77,74,1.0,1,105,1.0,0.0,4,6,10.0,7,Balanced,5.6,4,0.1,8,9,5,Practical,Business,6,10,7,7,75,High
1851,22,Female,Urban,2.8,0,50,89,4.5,1,56,3.0,3.6,7,7,,9,Focused,8.5,1,1.5,2,3,9,Audio,Business,10,7,5,5,73,Medium
1852,15,Female,Semi-Urban,5.9,0,49,64,2.4,0,113,1.8,1.6,5,1,7.0,7,Distracted,5.5,6,2.0,3,3,2,Audio,Engineering,8,8,6,5,48,Low
1853,16,Female,Semi-Urban,4.7,6,88,89,0.6,0,78,2.6,3.2,9,5,2.0,4,Focused,5.1,2,1.5,6,1,6,Audio,Medical,10,1,5,7,72,Medium
1854,22,Female,Rural,3.7,1,42,61,1.0,0,11,1.5,2.8,3,10,2.0,9,Balanced,8.5,4,1.0,6,6,6,Practical,Engineering,9,9,10,7,57,Medium
1855,23,Female,Semi-Urban,2.8,7,65,71,3.6,0,23,0.0,0.0,4,3,7.0,6,Burnout,6.4,4,0.9,5,7,9,Visual,Medical,5,1,3,8,57,Medium
1856,17,Male,Semi-Urban,2.7,5,71,52,0.8,0,14,1.9,1.8,5,1,1.0,8,Focused,9.0,6,2.2,9,1,2,Reading,Research,1,1,4,8,48,Low
1857,23,Male,Rural,3.0,1,87,56,1.7,1,103,2.2,0.7,10,2,3.0,10,Focused,7.7,6,1.3,8,6,4,Reading,Research,3,9,9,4,31,Low
1858,22,Male,Semi-Urban,6.8,5,83,87,3.0,1,27,1.9,1.3,6,7,4.0,5,Focused,5.5,4,1.2,10,1,7,Practical,Arts,5,3,3,1,58,Medium
1859,18,Female,Urban,4.4,4,98,65,3.3,0,88,0.3,0.0,6,7,10.0,4,Balanced,6.8,3,0.0,6,3,3,Practical,Engineering,10,8,3,4,71,Medium
1860,20,Male,Urban,2.4,7,51,87,1.7,0,24,2.8,2.8,3,5,5.0,7,Distracted,6.5,4,1.6,4,6,8,Practical,Engineering,4,5,10,1,38,Low
1861,22,Female,Rural,3.4,6,60,74,3.5,0,70,0.0,1.4,5,10,2.0,1,Focused,7.4,5,0.0,9,4,10,Reading,Business,7,7,6,8,72,Medium
1862,20,Male,Semi-Urban,6.0,7,60,69,4.1,0,23,1.6,2.0,3,4,1.0,6,Balanced,6.3,6,1.7,10,5,9,Audio,Arts,9,2,5,7,51,Medium
1863,21,Female,Urban,2.8,7,74,99,2.5,1,85,0.4,0.2,2,7,9.0,3,Burnout,7.2,3,0.7,5,4,7,Reading,Business,6,9,4,9,91,High
1864,23,Female,Semi-Urban,4.9,3,84,50,2.5,1,54,3.0,2.0,6,2,10.0,6,Focused,5.6,5,1.8,6,8,9,Visual,Arts,5,7,4,10,61,Medium
1865,16,Male,Semi-Urban,4.0,5,80,100,3.7,1,20,2.5,1.3,10,6,5.0,9,Focused,9.3,4,1.5,1,10,10,Reading,Research,2,3,5,4,32,Low
1866,18,Male,Semi-Urban,4.2,4,47,93,3.2,1,25,0.2,4.9,5,2,4.0,9,Burnout,7.6,4,1.6,10,5,10,Reading,Research,10,5,5,10,33,Low
1867,20,Male,Urban,1.6,7,63,62,4.9,1,91,1.0,1.8,7,10,6.0,5,Focused,7.9,4,0.9,1,10,7,Visual,Medical,9,7,9,4,44,Low
1868,21,Female,Rural,6.1,7,53,67,,0,5,1.2,3.5,7,3,5.0,2,Distracted,5.5,3,1.2,5,4,2,Visual,Research,6,1,8,1,48,Low
1869,21,Male,Semi-Urban,4.1,4,60,85,1.6,0,111,1.2,2.3,8,10,7.0,6,Distracted,6.5,0,1.7,5,1,7,Visual,Research,6,7,1,7,67,Medium
